length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,status
62,8,0,0.016129032258064516,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064516129032258,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.096774194,0.0,0,0,1,0,0,0.016129032258064516,0,1,0,0,0.0,0.0,7,0,2,5,2,5,14,6.428571429,5.0,6.666666667,0,0,0,0,0,0,0.6935483870967742,0.813953488,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,38.46153846,0,0,0,0,0,0
39,20,0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0.0,0.0,5,4,1,3,1,12,4,4.6,7.5,2.666666667,0,0,0,0,0,0,0.3333333333333333,0.923076923,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,0.0,0,0,0,1,1,1
76,20,0,0.039473684210526314,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09210526315789473,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0,0,0.0,0.0,0,0,1,0,0,0.039473684210526314,0,0,0,0,0.0,0.0,11,1,2,16,2,16,5,4.909090909,16.0,3.8,1,0,0,0,0,0,0.15789473684210525,0.916666667,0.0,0.0,0.0,0,0,50.0,100.0,0.0,0,0,100.0,0,0,0,1,1,1
24,16,0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0.041666666666666664,0.0,2,3,3,3,0,9,0,6.0,6.0,0.0,0,0,0,0,0,0,9.375,0.973333333,0.0,0.166666667,0.166666667,0,0,94.44444444,98.7012987,1.298701299,0,0,60.0,0,0,0,1,1,0
33,25,0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.06060606060606061,0,0,0,0,0.030303030303030304,0.0,2,4,3,3,0,17,0,10.0,10.0,0.0,0,0,0,0,0,0,3.4545454545454546,0.614035088,0.06060606060606061,0.0,0.1363636359999999,0,1,0.0,0.0,100.0,0,0,95.45454545,0,0,0,1,1,0
29,16,0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.06896551724137931,0,0,0,0,0.034482758620689655,0.0,2,0,4,9,4,9,4,6.5,9.0,4.0,0,0,0,0,0,0,0.9655172413793104,0.964285714,0.0,0.0,0.0,0,0,87.5,100.0,0.0,0,0,0.0,0,0,0,1,1,1
33,17,0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.030303030303030304,0,0,0,0,0.09090909090909091,0.0,2,1,7,13,7,13,7,10.0,13.0,7.0,0,0,0,0,0,0,3.242424242424242,0.336448598,0.2727272727272727,0.056338028,0.042253521,0,1,12.90322581,21.42857143,78.57142857,0,0,60.71428571,0,0,0,1,1,0
21,14,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0.0,0.0,2,0,3,3,0,7,0,5.0,5.0,0.0,0,0,0,0,0,0,1.5714285714285714,0.96969697,0.0,1.0,0.0,0,0,100.0,100.0,0.0,0,0,0.0,0,0,0,0,1,0
103,15,0,0.009708737864077669,0.009708737864077669,0.0,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.0970873786407767,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.029126214,0.0,0,0,0,0,0,0.009708737864077669,1,0,0,0,0.0,0.0,11,2,3,4,3,6,13,7.363636363999999,5.0,7.888888888999999,0,0,0,0,0,0,0.2524271844660194,0.7692307690000001,0.0,0.5,0.0,1,0,50.0,100.0,0.0,0,0,25.0,0,0,0,0,0,0
83,16,0,0.024096385542168676,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10843373493975904,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0,1,0.012048193,0.0,0,0,0,0,0,0.024096385542168676,1,0,0,0,0.0,0.0,14,5,1,3,1,4,8,4.1428571430000005,3.333333333,4.363636364,0,0,0,0,0,0,0.37349397590361444,0.258064516,0.012048192771084338,0.086956522,0.130434783,0,1,33.33333333,0.0,100.0,0,0,25.0,0,0,0,1,0,0
33,16,0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.06060606060606061,0,0,0,0,0.030303030303030304,0.0,2,0,8,9,8,9,8,8.5,9.0,8.0,0,0,0,0,0,0,0.36363636363636365,0.75,0.0,0.0,0.0,0,0,50.0,0.0,100.0,0,0,100.0,0,0,0,0,0,1
50,21,0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0,1,0.02,0.0,0,0,0,0,0,0.06,0,0,0,0,0.0,0.0,5,4,3,3,4,14,9,7.2,8.5,6.333333333,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
31,22,0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.03225806451612903,0,0,1,0,0.0,0.0,1,1,18,18,0,18,0,18.0,18.0,0.0,0,0,0,0,0,0,0.0967741935483871,0.333333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,1,1
27,19,0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.07407407407407407,0,0,0,0,0.0,0.0,2,3,3,3,0,11,0,7.0,7.0,0.0,0,0,0,0,0,0,1.7037037037037037,0.8478260870000001,0.0,0.0,0.0,0,0,77.77777778,60.0,40.0,0,0,50.0,0,0,0,1,0,0
85,21,1,0.023529411764705882,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.07058823529411765,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0,1,0.258823529,0.0,0,0,0,0,0,0.023529411764705882,1,0,1,0,0.023529411764705882,0.0,7,6,3,3,3,13,32,9.571428571,8.0,10.2,2,0,0,0,0,0,0.27058823529411763,0.7826086959999999,0.0,0.0,0.2,0,0,66.66666667,100.0,0.0,0,0,20.0,0,0,0,1,1,1
26,17,0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0.0,0.0,2,3,3,3,0,10,0,6.5,6.5,0.0,0,0,0,0,0,0,12.692307692307692,0.966666667,0.038461538461538464,0.0,0.272727273,0,1,93.33333333,99.07407407,0.925925926,0,0,70.0,0,0,0,0,0,0
126,50,1,0.031746031746031744,0.007936507936507936,0.0,0.007936507936507936,0.015873015873015872,0.023809523809523808,0.015873015873015872,0.0,0.0,0.031746031746031744,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0,1,0.198412698,0.0,0,0,0,1,0,0.023809523809523808,1,0,0,0,0.007936507936507936,0.0,13,2,2,3,2,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0.40476190476190477,1.0,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,1
30,22,0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.06666666666666667,0,0,1,0,0.03333333333333333,0.0,2,3,3,3,0,14,0,8.5,8.5,0.0,0,0,0,0,0,0,1.3666666666666667,0.585365854,0.03333333333333333,0.0,0.117647059,0,1,61.53846154,100.0,0.0,0,0,11.11111111,0,0,0,1,1,0
55,20,0,0.03636363636363636,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.03636363636363636,0,0,0,0,0.01818181818181818,0.0,7,5,2,3,2,12,8,5.285714286,7.5,4.4,0,0,0,0,0,0,5.290909090909091,0.9003436429999999,0.0,0.103448276,0.172413793,1,0,30.0,100.0,0.0,0,0,22.22222222,0,0,0,1,1,0
29,17,0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0.06896551724137931,0,0,0,0,0.0,0.0,3,3,2,3,2,10,2,5.0,6.5,2.0,0,0,0,0,0,2,3.6551724137931036,0.820754717,0.06896551724137931,0.1578947369999999,0.0,0,1,71.42857143,94.73684211,5.263157895,0,0,73.33333333,0,0,0,0,0,0
32,10,0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0625,0.0,0,0,0,0,0,0.0625,0,1,0,0,0.0,0.0,3,0,4,4,4,4,8,5.333333333,4.0,6.0,0,0,0,0,0,0,0.09375,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
78,15,1,0.02564102564102564,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641025641025641,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.102564103,0.0,0,0,0,0,0,0.02564102564102564,0,0,1,0,0.0,0.0,11,3,2,3,2,7,9,5.090909091,5.0,5.1111111110000005,0,1,0,0,0,0,0.5384615384615384,0.5,0.05128205128205128,0.095238095,0.0,0,1,50.0,0.0,100.0,0,0,25.0,0,0,0,0,0,0
29,20,0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.06896551724137931,0,0,0,0,0.0,0.0,2,3,3,3,0,12,0,7.5,7.5,0.0,0,0,0,0,0,0,12.620689655172415,0.93442623,0.06896551724137931,0.125,0.083333333,0,1,85.71428571,94.11764706,5.8823529410000015,0,0,84.31372549,0,0,0,1,1,0
437,23,1,0.016018306636155607,0.004576659038901602,0.0,0.002288329519450801,0.002288329519450801,0.004576659038901602,0.0,0.0,0.0,0.041189931350114416,0.0,0.004576659038901602,0.0,0.0,0.0,0.0,0.004576659038901602,0.002288329519450801,0.0,1,1,0.432494279,0.0,0,0,0,0,0,0.006864988558352402,1,0,0,0,0.004576659038901602,0.0,27,27,1,3,1,15,40,14.703703699999998,9.0,15.16,3,0,0,0,0,0,0.8215102974828375,0.855153203,0.0,0.326923077,0.0,0,0,100.0,96.09375,3.90625,0,0,0.0,0,0,0,1,0,1
49,13,0,0.04081632653061224,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.04081632653061224,0,0,0,0,0.0,0.0,7,4,2,3,2,5,7,4.428571429,4.0,4.6,0,0,0,0,0,0,0.3469387755102041,0.0,0.02040816326530612,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
45,38,0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.06666666666666667,0,0,0,0,0.022222222222222223,0.0,4,1,7,7,0,9,0,7.75,7.75,0.0,0,0,0,0,0,0,0.5111111111111111,0.7826086959999999,0.022222222222222223,0.0,0.0,1,1,80.0,100.0,0.0,0,0,100.0,0,0,0,1,1,1
58,18,0,0.034482758620689655,0.0,0.0,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.0,0.05172413793103448,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0,0,0.0862068969999999,0.0,0,0,0,0,0,0.034482758620689655,0,0,0,0,0.0,0.0,4,3,3,3,3,10,26,10.5,6.5,14.5,0,0,0,0,0,0,2.810344827586207,0.963190184,0.0,0.166666667,0.0,0,0,37.5,100.0,0.0,0,0,99.31034483,0,0,0,1,1,0
70,38,0,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.04285714285714286,0,0,1,0,0.0,0.0,10,3,1,1,1,7,9,4.8,4.833333333,4.75,0,0,0,0,0,0,0.3,0.19047619,0.014285714285714285,0.176470588,0.0,0,1,0.0,20.0,80.0,0,0,25.0,0,0,0,1,1,1
55,23,0,0.03636363636363636,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727272,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.03636363636363636,0,0,0,0,0.01818181818181818,0.0,6,3,3,3,4,15,8,6.5,9.0,5.25,0,0,0,0,0,0,0.9636363636363636,0.867924528,0.01818181818181818,0.428571429,0.0,0,1,0.0,100.0,0.0,0,0,72.72727273,0,0,0,1,0,0
46,11,0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.043478260869565216,0,0,0,0,0.021739130434782608,0.0,5,3,3,3,6,3,12,6.0,3.0,8.0,0,0,0,0,0,0,1.0,0.434782609,0.0,0.076923077,0.192307692,0,1,33.33333333,75.0,25.0,0,0,23.52941176,0,0,0,0,1,0
44,18,0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.06818181818181818,0,0,0,0,0.0,0.0,4,0,4,11,4,11,7,6.75,11.0,5.333333333,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
32,21,0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0,1,0.0,0.0,0,0,1,0,0,0.0625,0,0,0,0,0.03125,0.0,3,3,2,3,2,14,2,6.333333333,8.5,2.0,0,0,0,0,0,0,0.875,0.321428571,0.0625,0.052631579,0.105263158,0,1,60.0,0.0,100.0,0,0,50.0,0,0,0,1,1,0
74,25,0,0.04054054054054054,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945945945945946,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0,0,0.081081081,0.0,0,0,0,0,0,0.04054054054054054,1,0,0,0,0.0,0.0,10,5,2,3,2,17,7,5.3,10.0,4.125,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
28,21,0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.07142857142857142,0,0,1,0,0.0,0.0,2,1,8,8,0,8,0,8.0,8.0,0.0,0,1,0,0,0,0,3.142857142857143,0.420454545,0.10714285714285714,0.196078431,0.078431373,0,1,28.57142857,0.0,100.0,0,0,50.0,0,0,0,1,1,0
28,20,0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.03571428571428571,1,0,0,0,0.03571428571428571,0.0,2,1,6,6,0,9,0,7.5,7.5,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
27,14,0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.037037037037037035,0,0,0,0,0.0,0.0,2,0,4,11,4,11,4,7.5,11.0,4.0,0,0,0,0,0,0,0.037037037037037035,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,1
109,16,1,0.027522935779816515,0.09174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05504587155963303,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0,1,0.082568807,0.0,0,0,0,0,0,0.027522935779816515,1,0,0,0,0.01834862385321101,0.0,17,4,1,3,1,8,9,4.823529412,5.5,4.733333333,0,0,0,0,0,0,2.311926605504587,0.7857142859999999,0.009174311926605505,0.148148148,0.166666667,0,1,83.05084746,100.0,0.0,0,0,40.98360656,0,0,0,0,0,0
254,29,1,0.011811023622047244,0.003937007874015748,0.0,0.003937007874015748,0.0,0.003937007874015748,0.003937007874015748,0.0,0.0,0.015748031496062992,0.0,0.003937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.181102362,0.517241379,0,0,0,0,1,0.011811023622047244,0,0,0,0,0.0,0.0,8,2,6,9,6,15,149,29.375,12.0,35.16666667,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
39,7,0,0.02564102564102564,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.02564102564102564,0,0,0,0,0.0,0.0,4,1,4,4,6,4,8,6.0,4.0,6.666666667,0,0,0,0,0,0,0.5897435897435898,0.347826087,0.02564102564102564,0.2,0.133333333,0,1,50.0,0.0,100.0,0,0,30.76923077,0,0,0,1,0,0
37,16,0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.08108108108108109,0,0,0,0,0.0,0.0,4,3,3,3,4,8,7,5.5,5.5,5.5,0,0,0,0,0,0,4.486486486486487,0.957831325,0.0,0.285714286,0.0,0,1,60.0,100.0,0.0,0,0,77.77777778,0,0,0,1,1,0
30,21,0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.06666666666666667,1,0,0,0,0.0,0.0,3,3,3,3,0,7,0,5.0,5.0,0.0,0,0,0,0,0,0,2.1333333333333333,0.859375,0.03333333333333333,0.333333333,0.0,0,1,71.42857143,100.0,0.0,0,0,83.33333333,0,0,0,1,1,0
24,14,0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0.0,0.0,3,3,2,3,2,6,2,3.666666667,4.5,2.0,0,0,0,0,0,0,3.25,0.987179487,0.0,0.0,1.0,0,0,100.0,100.0,0.0,0,0,80.0,0,0,0,1,1,0
37,12,0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.05405405405405406,0,0,0,0,0.02702702702702703,0.0,4,2,2,2,7,5,7,5.25,3.5,7.0,0,0,0,0,0,0,1.2972972972972974,0.854166667,0.02702702702702703,0.285714286,0.0,0,1,77.77777778,66.66666667,33.33333333,0,0,0.0,0,0,0,0,1,0
47,26,0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638297872340426,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0425531914893617,0,0,0,0,0.0,0.0,4,5,3,3,4,19,7,8.25,11.0,5.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
68,12,0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1323529411764706,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.014705882352941176,0,0,0,0,0.014705882352941176,0.0,7,1,5,9,5,9,9,7.285714286,9.0,7.0,3,0,0,0,0,0,0.17647058823529413,0.666666667,0.0,0.5,0.0,0,0,100.0,0.0,100.0,0,0,40.0,0,0,0,0,0,1
55,37,0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.05454545454545454,0,0,1,0,0.0,0.0,6,1,1,1,4,20,4,6.333333333,7.5,4.0,0,0,0,0,0,0,1.509090909090909,0.469879518,0.03636363636363636,0.363636364,0.022727273,1,1,0.0,33.33333333,66.66666667,0,0,56.92307692,0,0,0,1,1,1
22,14,0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0.09090909090909091,0.0,2,3,3,3,0,7,0,5.0,5.0,0.0,0,0,0,0,0,0,1.7272727272727273,0.921052632,0.0,1.0,0.0,0,0,100.0,0.0,0.0,0,0,85.0,0,0,0,1,1,0
22,13,0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.09090909090909091,0,1,0,0,0.0,0.0,2,4,3,3,0,6,0,4.5,4.5,0.0,0,0,0,0,0,0,7.136363636363637,0.923566879,0.0,0.083333333,0.0,0,0,100.0,100.0,0.0,0,0,33.33333333,0,0,0,0,0,0
36,15,0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.055555556,0.133333333,0,0,0,0,0,0.08333333333333333,0,0,0,0,0.027777777777777776,0.0,5,1,3,3,3,5,5,3.8,4.0,3.666666667,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
70,16,0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.142857143,0.0,0,0,0,0,0,0.02857142857142857,0,0,0,0,0.0,0.0,6,2,1,5,1,6,33,8.833333332999999,5.5,10.5,1,1,0,0,0,0,0.14285714285714285,0.0,0.02857142857142857,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,1
32,25,0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0625,0,0,1,0,0.0,0.0,2,0,8,8,0,12,0,10.0,10.0,0.0,0,1,0,0,0,0,6.0625,0.31443299,0.09375,0.466165414,0.052631579,0,1,0.0,2.857142857,97.14285714,0,0,39.68253968,0,0,0,1,0,0
34,15,0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.117647059,0.0,0,0,0,0,0,0.029411764705882353,1,0,1,0,0.029411764705882353,0.0,4,0,3,3,4,7,6,5.0,5.0,5.0,0,0,0,0,0,0,2.5588235294117645,0.988505747,0.0,0.0,1.0,0,0,100.0,87.5,12.5,0,0,100.0,0,0,0,1,1,1
